order_id,order_date,customer_id,channel,region,sku,product_name,category,quantity,unit_price,discount_rate,line_revenue
500293,2025-04-04,CU2143,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.89,0.10,107.90
500629,2025-04-07,CU2291,Marketplace,Netherlands,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500629,2025-04-07,CU2291,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500542,2025-04-08,CU2252,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,166.24,0.15,141.30
500247,2025-04-09,CU2121,Marketplace,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500247,2025-04-09,CU2121,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.37,0.15,41.96
500251,2025-04-10,CU2123,Web,Germany,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500353,2025-04-10,CU2166,Marketplace,Germany,SKU-302,55L Trek Pack,Packs,1,166.24,0.15,141.30
500353,2025-04-10,CU2166,Marketplace,Germany,SKU-402,Trekking Poles,Accessories,1,49.37,0.10,44.43
500668,2025-04-10,CU2310,Marketplace,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.44,0.00,59.44
500765,2025-04-11,CU2350,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500014,2025-04-12,CU2004,Web,United Kingdom,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500493,2025-04-12,CU2231,Web,United Kingdom,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500148,2025-04-13,CU2063,Web,Germany,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500658,2025-04-13,CU2306,Web,France,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.10,126.04
500658,2025-04-13,CU2306,Web,France,SKU-102,Trail Runner Pro,Footwear,2,140.04,0.00,280.08
500684,2025-04-13,CU2314,Web,France,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500007,2025-04-14,CU2002,Web,France,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500904,2025-04-14,CU2407,Web,France,SKU-402,Trekking Poles,Accessories,3,49.37,0.00,148.11
500904,2025-04-14,CU2407,Web,France,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.00,140.04
500904,2025-04-14,CU2407,Web,France,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500931,2025-04-16,CU2419,Web,Germany,SKU-402,Trekking Poles,Accessories,1,49.37,0.00,49.37
500469,2025-04-17,CU2217,Web,Germany,SKU-302,55L Trek Pack,Packs,1,166.24,0.10,149.62
500469,2025-04-17,CU2217,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500337,2025-04-18,CU2160,Marketplace,Germany,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500814,2025-04-18,CU2369,Retail Partner,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.67,0.10,80.70
500443,2025-04-19,CU2207,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.44,0.00,59.44
500615,2025-04-19,CU2286,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500896,2025-04-20,CU2404,Web,United Kingdom,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500896,2025-04-20,CU2404,Web,United Kingdom,SKU-202,Rain Shell,Apparel,2,119.89,0.00,239.78
500069,2025-04-21,CU2028,Retail Partner,Netherlands,SKU-302,55L Trek Pack,Packs,2,166.24,0.00,332.48
500564,2025-04-22,CU2263,Web,France,SKU-401,Headlamp 400,Accessories,1,34.26,0.15,29.12
500173,2025-04-23,CU2076,Web,Belgium,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500589,2025-04-24,CU2275,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500589,2025-04-24,CU2275,Marketplace,Netherlands,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500841,2025-04-24,CU2381,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500517,2025-04-25,CU2242,Marketplace,Netherlands,SKU-102,Trail Runner Pro,Footwear,2,140.04,0.00,280.08
500517,2025-04-25,CU2242,Marketplace,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.44,0.00,59.44
500517,2025-04-25,CU2242,Marketplace,Netherlands,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500829,2025-04-25,CU2377,Web,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500829,2025-04-25,CU2377,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.89,0.10,107.90
500829,2025-04-25,CU2377,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500512,2025-04-26,CU2238,Marketplace,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.44,0.00,59.44
500290,2025-04-27,CU2142,Marketplace,Germany,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500364,2025-04-27,CU2172,Web,Germany,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500447,2025-04-27,CU2209,Web,France,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.00,140.04
500792,2025-04-27,CU2357,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500792,2025-04-27,CU2357,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500792,2025-04-27,CU2357,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500873,2025-04-27,CU2393,Marketplace,Germany,SKU-402,Trekking Poles,Accessories,1,49.37,0.15,41.96
500519,2025-04-28,CU2243,Web,Belgium,SKU-401,Headlamp 400,Accessories,1,34.26,0.15,29.12
500519,2025-04-28,CU2243,Web,Belgium,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500585,2025-04-29,CU2273,Web,United Kingdom,SKU-401,Headlamp 400,Accessories,1,34.26,0.10,30.83
500585,2025-04-29,CU2273,Web,United Kingdom,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500833,2025-04-29,CU2378,Marketplace,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.00,140.04
500833,2025-04-29,CU2378,Marketplace,Netherlands,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500833,2025-04-29,CU2378,Marketplace,Netherlands,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500863,2025-04-29,CU2387,Web,Belgium,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.00,140.04
500104,2025-04-30,CU2046,Web,France,SKU-201,Merino Base Layer,Apparel,1,59.44,0.25,44.58
500376,2025-05-02,CU2177,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500476,2025-05-02,CU2219,Web,France,SKU-201,Merino Base Layer,Apparel,2,59.44,0.00,118.88
500476,2025-05-02,CU2219,Web,France,SKU-402,Trekking Poles,Accessories,2,49.37,0.10,88.87
500239,2025-05-04,CU2117,Web,United Kingdom,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500239,2025-05-04,CU2117,Web,United Kingdom,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.00,140.04
500594,2025-05-05,CU2277,Marketplace,Netherlands,SKU-201,Merino Base Layer,Apparel,3,59.44,0.00,178.32
500594,2025-05-05,CU2277,Marketplace,Netherlands,SKU-301,28L Daypack,Packs,3,74.56,0.00,223.68
500594,2025-05-05,CU2277,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.37,0.00,49.37
500404,2025-05-07,CU2190,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.37,0.00,49.37
500404,2025-05-07,CU2190,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500176,2025-05-10,CU2078,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.37,0.00,49.37
500176,2025-05-10,CU2078,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500616,2025-05-10,CU2286,Web,Germany,SKU-402,Trekking Poles,Accessories,3,49.37,0.00,148.11
500036,2025-05-11,CU2016,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500045,2025-05-11,CU2019,Web,Belgium,SKU-301,28L Daypack,Packs,1,74.56,0.10,67.10
500472,2025-05-11,CU2218,Web,Netherlands,SKU-301,28L Daypack,Packs,2,74.56,0.10,134.21
500368,2025-05-12,CU2173,Retail Partner,Netherlands,SKU-101,Trail Runner 2,Footwear,2,89.67,0.10,161.41
500502,2025-05-15,CU2234,Web,France,SKU-402,Trekking Poles,Accessories,2,49.37,0.10,88.87
500502,2025-05-15,CU2234,Web,France,SKU-402,Trekking Poles,Accessories,2,49.37,0.00,98.74
500502,2025-05-15,CU2234,Web,France,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500549,2025-05-17,CU2254,Marketplace,United Kingdom,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500734,2025-05-20,CU2336,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.00,140.04
500518,2025-05-21,CU2242,Marketplace,Germany,SKU-302,55L Trek Pack,Packs,1,166.24,0.10,149.62
500392,2025-05-22,CU2184,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,2,49.37,0.00,98.74
500506,2025-05-22,CU2235,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,2,49.37,0.00,98.74
500506,2025-05-22,CU2235,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.37,0.00,49.37
500506,2025-05-22,CU2235,Marketplace,Netherlands,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500227,2025-05-24,CU2109,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500227,2025-05-24,CU2109,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500530,2025-05-24,CU2247,Web,France,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500706,2025-05-24,CU2324,Web,Belgium,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500706,2025-05-24,CU2324,Web,Belgium,SKU-402,Trekking Poles,Accessories,1,49.37,0.00,49.37
500724,2025-05-24,CU2330,Retail Partner,Belgium,SKU-402,Trekking Poles,Accessories,2,49.37,0.00,98.74
500311,2025-05-25,CU2150,Web,Netherlands,SKU-402,Trekking Poles,Accessories,3,49.37,0.00,148.11
500373,2025-05-25,CU2176,Web,United Kingdom,SKU-401,Headlamp 400,Accessories,2,34.26,0.00,68.52
500010,2025-05-26,CU2003,Web,Belgium,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500729,2025-05-26,CU2333,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500729,2025-05-26,CU2333,Web,Germany,SKU-402,Trekking Poles,Accessories,1,49.37,0.00,49.37
500729,2025-05-26,CU2333,Web,Germany,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500026,2025-05-27,CU2013,Web,Belgium,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500026,2025-05-27,CU2013,Web,Belgium,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500079,2025-05-27,CU2032,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.44,0.00,59.44
500181,2025-05-27,CU2082,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.00,140.04
500181,2025-05-27,CU2082,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.25,105.03
500776,2025-05-27,CU2354,Retail Partner,Netherlands,SKU-301,28L Daypack,Packs,1,74.56,0.00,74.56
500038,2025-05-29,CU2018,Web,Belgium,SKU-402,Trekking Poles,Accessories,1,49.37,0.15,41.96
500038,2025-05-29,CU2018,Web,Belgium,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500038,2025-05-29,CU2018,Web,Belgium,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500105,2025-05-29,CU2046,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500637,2025-05-29,CU2295,Web,France,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500072,2025-05-30,CU2029,Web,Belgium,SKU-402,Trekking Poles,Accessories,1,49.37,0.00,49.37
500158,2025-05-30,CU2067,Marketplace,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.00,140.04
500158,2025-05-30,CU2067,Marketplace,Netherlands,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
500158,2025-05-30,CU2067,Marketplace,Netherlands,SKU-302,55L Trek Pack,Packs,1,166.24,0.00,166.24
500119,2025-05-31,CU2052,Web,Germany,SKU-301,28L Daypack,Packs,1,74.56,0.10,67.10
500119,2025-05-31,CU2052,Web,Germany,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500119,2025-05-31,CU2052,Web,Germany,SKU-102,Trail Runner Pro,Footwear,1,140.04,0.10,126.04
500204,2025-05-31,CU2096,Retail Partner,Netherlands,SKU-101,Trail Runner 2,Footwear,2,89.67,0.00,179.34
500679,2025-06-03,CU2313,Retail Partner,France,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500679,2025-06-03,CU2313,Retail Partner,France,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500318,2025-06-04,CU2152,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,2,139.00,0.00,278.00
500387,2025-06-04,CU2183,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500387,2025-06-04,CU2183,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.10,53.10
500102,2025-06-05,CU2045,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500102,2025-06-05,CU2045,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,2,139.00,0.00,278.00
500621,2025-06-06,CU2288,Retail Partner,United Kingdom,SKU-201,Merino Base Layer,Apparel,2,59.00,0.00,118.00
500621,2025-06-06,CU2288,Retail Partner,United Kingdom,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500334,2025-06-07,CU2159,Marketplace,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500334,2025-06-07,CU2159,Marketplace,Germany,SKU-202,Rain Shell,Apparel,2,119.00,0.00,238.00
500334,2025-06-07,CU2159,Marketplace,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.10,107.10
500224,2025-06-08,CU2107,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.10,125.10
500613,2025-06-08,CU2285,Web,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500008,2025-06-09,CU2002,Marketplace,Netherlands,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500915,2025-06-09,CU2413,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,2,34.00,0.00,68.00
500244,2025-06-10,CU2120,Retail Partner,Belgium,SKU-301,28L Daypack,Packs,2,74.00,0.10,133.20
500244,2025-06-10,CU2120,Retail Partner,Belgium,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500220,2025-06-11,CU2106,Web,France,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500272,2025-06-12,CU2134,Web,Netherlands,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500435,2025-06-12,CU2200,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500435,2025-06-12,CU2200,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500435,2025-06-12,CU2200,Web,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500129,2025-06-13,CU2057,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500712,2025-06-13,CU2326,Web,Germany,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500712,2025-06-13,CU2326,Web,Germany,SKU-401,Headlamp 400,Accessories,2,34.00,0.10,61.20
500712,2025-06-13,CU2326,Web,Germany,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500743,2025-06-14,CU2339,Web,France,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500347,2025-06-15,CU2163,Web,France,SKU-101,Trail Runner 2,Footwear,1,89.00,0.10,80.10
500405,2025-06-15,CU2191,Web,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500920,2025-06-15,CU2415,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.15,41.65
500920,2025-06-15,CU2415,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500702,2025-06-16,CU2323,Web,United Kingdom,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500761,2025-06-16,CU2348,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,2,59.00,0.00,118.00
500761,2025-06-16,CU2348,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.15,50.15
500020,2025-06-17,CU2009,Marketplace,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500020,2025-06-17,CU2009,Marketplace,Belgium,SKU-302,55L Trek Pack,Packs,1,165.00,0.10,148.50
500080,2025-06-18,CU2032,Web,United Kingdom,SKU-201,Merino Base Layer,Apparel,1,59.00,0.15,50.15
500080,2025-06-18,CU2032,Web,United Kingdom,SKU-102,Trail Runner Pro,Footwear,2,139.00,0.00,278.00
500015,2025-06-19,CU2004,Web,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500494,2025-06-20,CU2231,Web,Belgium,SKU-101,Trail Runner 2,Footwear,1,89.00,0.25,66.75
500494,2025-06-20,CU2231,Web,Belgium,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500676,2025-06-20,CU2312,Web,Germany,SKU-402,Trekking Poles,Accessories,2,49.00,0.00,98.00
500676,2025-06-20,CU2312,Web,Germany,SKU-402,Trekking Poles,Accessories,1,49.00,0.15,41.65
500676,2025-06-20,CU2312,Web,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500039,2025-06-22,CU2018,Marketplace,Germany,SKU-102,Trail Runner Pro,Footwear,3,139.00,0.10,375.30
500039,2025-06-22,CU2018,Marketplace,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500379,2025-06-24,CU2180,Marketplace,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500379,2025-06-24,CU2180,Marketplace,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500055,2025-06-25,CU2023,Web,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500055,2025-06-25,CU2023,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.10,107.10
500264,2025-06-25,CU2128,Web,France,SKU-301,28L Daypack,Packs,1,74.00,0.10,66.60
500609,2025-06-25,CU2282,Marketplace,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500182,2025-06-27,CU2083,Marketplace,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.15,50.15
500910,2025-06-27,CU2410,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500019,2025-06-28,CU2008,Marketplace,France,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500232,2025-06-28,CU2113,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500437,2025-06-28,CU2202,Retail Partner,Germany,SKU-101,Trail Runner 2,Footwear,2,89.00,0.00,178.00
500879,2025-06-28,CU2396,Web,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500386,2025-06-29,CU2182,Web,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500386,2025-06-29,CU2182,Web,Germany,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500125,2025-07-01,CU2054,Retail Partner,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.10,30.60
500453,2025-07-01,CU2211,Web,Germany,SKU-302,55L Trek Pack,Packs,2,165.00,0.10,297.00
500720,2025-07-01,CU2329,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500720,2025-07-01,CU2329,Web,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500057,2025-07-03,CU2024,Retail Partner,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500197,2025-07-03,CU2091,Marketplace,Belgium,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500197,2025-07-03,CU2091,Marketplace,Belgium,SKU-401,Headlamp 400,Accessories,1,34.00,0.10,30.60
500172,2025-07-04,CU2075,Marketplace,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500172,2025-07-04,CU2075,Marketplace,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500313,2025-07-04,CU2151,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500645,2025-07-04,CU2300,Web,Belgium,SKU-302,55L Trek Pack,Packs,2,165.00,0.00,330.00
500854,2025-07-04,CU2385,Web,France,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500854,2025-07-04,CU2385,Web,France,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500901,2025-07-04,CU2405,Marketplace,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500901,2025-07-04,CU2405,Marketplace,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500928,2025-07-04,CU2417,Web,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500252,2025-07-05,CU2123,Retail Partner,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500408,2025-07-05,CU2193,Marketplace,Belgium,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500408,2025-07-05,CU2193,Marketplace,Belgium,SKU-202,Rain Shell,Apparel,2,119.00,0.10,214.20
500912,2025-07-05,CU2412,Web,Germany,SKU-302,55L Trek Pack,Packs,2,165.00,0.00,330.00
500424,2025-07-07,CU2197,Web,United Kingdom,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500221,2025-07-09,CU2106,Marketplace,France,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500221,2025-07-09,CU2106,Marketplace,France,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500865,2025-07-11,CU2389,Web,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500648,2025-07-12,CU2303,Retail Partner,United Kingdom,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500011,2025-07-13,CU2003,Retail Partner,Netherlands,SKU-401,Headlamp 400,Accessories,2,34.00,0.00,68.00
500011,2025-07-13,CU2003,Retail Partner,Netherlands,SKU-202,Rain Shell,Apparel,2,119.00,0.10,214.20
500701,2025-07-13,CU2322,Marketplace,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500701,2025-07-13,CU2322,Marketplace,Germany,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500701,2025-07-13,CU2322,Marketplace,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500932,2025-07-14,CU2419,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500848,2025-07-15,CU2382,Web,Belgium,SKU-102,Trail Runner Pro,Footwear,2,139.00,0.25,208.50
500027,2025-07-16,CU2013,Web,United Kingdom,SKU-201,Merino Base Layer,Apparel,1,59.00,0.15,50.15
500106,2025-07-16,CU2046,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.25,123.75
500205,2025-07-16,CU2096,Web,France,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500558,2025-07-16,CU2258,Web,United Kingdom,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500586,2025-07-16,CU2273,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.00,0.10,80.10
500691,2025-07-19,CU2318,Marketplace,United Kingdom,SKU-201,Merino Base Layer,Apparel,1,59.00,0.15,50.15
500691,2025-07-19,CU2318,Marketplace,United Kingdom,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500786,2025-07-20,CU2356,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500921,2025-07-20,CU2415,Web,France,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500921,2025-07-20,CU2415,Web,France,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500677,2025-07-21,CU2312,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500677,2025-07-21,CU2312,Web,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500677,2025-07-21,CU2312,Web,Germany,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500165,2025-07-22,CU2071,Web,France,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500188,2025-07-23,CU2087,Retail Partner,France,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500188,2025-07-23,CU2087,Retail Partner,France,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500575,2025-07-23,CU2269,Web,France,SKU-301,28L Daypack,Packs,2,74.00,0.00,148.00
500633,2025-07-23,CU2293,Web,Germany,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500877,2025-07-24,CU2395,Marketplace,Netherlands,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500322,2025-07-25,CU2153,Marketplace,France,SKU-201,Merino Base Layer,Apparel,2,59.00,0.00,118.00
500322,2025-07-25,CU2153,Marketplace,France,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500286,2025-07-27,CU2141,Web,Germany,SKU-101,Trail Runner 2,Footwear,2,89.00,0.00,178.00
500467,2025-07-27,CU2216,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500467,2025-07-27,CU2216,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.10,107.10
500662,2025-07-27,CU2309,Web,Germany,SKU-101,Trail Runner 2,Footwear,2,89.00,0.00,178.00
500662,2025-07-27,CU2309,Web,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500662,2025-07-27,CU2309,Web,Germany,SKU-201,Merino Base Layer,Apparel,2,59.00,0.15,100.30
500278,2025-07-28,CU2136,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.10,44.10
500278,2025-07-28,CU2136,Marketplace,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500638,2025-07-29,CU2296,Web,United Kingdom,SKU-201,Merino Base Layer,Apparel,2,59.00,0.00,118.00
500380,2025-07-30,CU2181,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.25,44.25
500058,2025-07-31,CU2024,Web,France,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500328,2025-08-01,CU2156,Marketplace,France,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500798,2025-08-01,CU2360,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
